Wallet,Pending ALLOY,Pending JUMP,Formatted Pending ALLOY,Formatted Pending JUMP
0x005103734019b472056C6BEa076dc3e565Fa3dd9,2.170379420375482e+21,434075884075096400000,2170.379420375482,434.0758840750964
0x0084f1798082146a3182AAa26A72A11f78AC7E2A,947132457351280100000,189426491470256000000,947.1324573512801,189.42649147025602
0x00c66C751732Ec2ae7B678d5e40c0593949a1351,545000493671224700000,109000098734244940000,545.0004936712247,109.00009873424494
0x0152C9090583716449ac6AB63c3Cb29220175e8f,72103556316959920000,14420711263391984000,72.10355631695991,14.420711263391985
0x01c43f6B7E2f4D6c9A63C55bC49b1627Ae3Bc463,1.0195857833430121e+21,203917156668602420000,1019.5857833430122,203.91715666860242
0x01e10182e08cF1400165ECdEd27d654E21260598,33628311816957180000,6725662363391437000,33.62831181695718,6.725662363391437
0x0207cd3C1c50E01cc836a5BcA276Dbe9a9607494,920674639922353100000,184134927984470620000,920.6746399223531,184.13492798447064
0x0254e6d5cc67C26748EFdB2D4C5f43F93cF694D0,88858274526930140000,17771654905386030000,88.85827452693015,17.77165490538603
0x02989Bd6493FE11Bef9F0c7249c6ee466EA417B9,3992129541806288000,798425908361257600,3.9921295418062877,0.7984259083612576
0x02AB69E61f7caF7025258Fb2047776AcA0a151fD,12216209394718546000,2443241878943709000,12.216209394718545,2.4432418789437094
0x02ba594343B72D9FA510E680D919B318b6F3E012,513967596691112660000,102793519338222530000,513.9675966911127,102.79351933822254
0x04062ad8EdcDBE43195Ba51FD1F54819Ba5CAA94,31216878427861220000,6243375685572244000,31.21687842786122,6.243375685572245
0x040F8B67E22eef19809E1DC04Da3913F136838D0,28523312431974048000,5704662486394809000,28.52331243197405,5.70466248639481
0x04897c101230f43A148850aD0F6C7910c8e92ddC,46335865899614950000,9267173179922991000,46.33586589961495,9.267173179922992
0x050c78b12A14aC58833C4799080449F285F460c2,447241896040953150000,89448379208190620000,447.2418960409532,89.44837920819063
0x05a0fCd4af724DFC51Ba32114be70d5a837370Ef,411298571215266400000,82259714243053270000,411.2985712152664,82.25971424305327
0x05A30CC0e108606fa036023D09dD8a1a7aD8E329,2148040989751014000,429608197950202750,2.148040989751014,0.4296081979502028
0x05ffC1aa6133f6f777b589d0087ca88598df9e82,58101557628962010000,11620311525792403000,58.10155762896201,11.620311525792404
0x0634A0414F654f1582DFf2685a9447466B6e63aC,314349909572074730000,62869981914414950000,314.34990957207475,62.86998191441495
0x0681661dc92E748a74a1310285431EeAC0422976,3125912275456422,625182455091284.4,0.003125912275456422,0.0006251824550912844
0x07197EBFF88dbF51924e845963ec783Ad20E4FB5,3.141483142100512e+21,628296628420102300000,3141.483142100512,628.2966284201024
0x0795aF1757Ee7ffd39F43be0440601ee4Ee72CFb,2.134056436222276e+21,426811287244455150000,2134.056436222276,426.8112872444552
0x07df4A7B2E156763a6259FD038f4d1461880c18a,217362767891123000000,43472553578224600000,217.362767891123,43.4725535782246
0x0847EFF1Bd5d62EaB9c187B936dC96190fA4E7E1,3397244239142229000,679448847828445800,3.397244239142229,0.6794488478284458
0x084c4F99Bd5a6cC37586A8915396B69aDFE7084f,206759189425175560000,41351837885035110000,206.75918942517555,41.35183788503511
0x08a14fe1eC175968342f754C6b8FB36eE12Bd0b5,97002836686030590000,19400567337206116000,97.00283668603059,19.400567337206116
0x0952ecc0080Ed9A0cBD5839a3CC6758b85C3a835,348848666888373300000,69769733377674660000,348.84866688837326,69.76973337767465
0x0a2d3Dd46E44AcEC0DA085268502880bB384bCC0,214608957011659520000,42921791402331910000,214.60895701165953,42.921791402331905
0x0a60cCE8D8b91e06e01f344dd16d4B8697b3795E,146950868720131850000,29390173744026370000,146.95086872013184,29.39017374402637
0x0a9b181Da5D4a4a53b89f2E6CFf08BaEEE43De6c,299184038445246300000,59836807689049260000,299.1840384452463,59.83680768904926
0x0b01b5d3483fD5d40c93490ED2f9E12634073BE7,366891782873487500000,73378356574697505000,366.8917828734875,73.3783565746975
0x0B2E4afeF808E1CeAEb240622135d4B71DBAdbEF,210692814756586980000,42138562951317400000,210.69281475658698,42.1385629513174
0x0B48D1e6cEB12fa1643385A1aaec0cb7B2CeC73b,908567912942904300000,181713582588580860000,908.5679129429043,181.71358258858086
0x0b7F08CDacDAa6E0b9f8e7b114d41161EE96f0b0,2.3222863054192792e+21,464457261083855800000,2322.2863054192794,464.4572610838558
0x0BCB211Be061d5eb3C4308Ba741BC401c9F217f2,73133386416173420000,14626677283234683000,73.13338641617342,14.626677283234683
0x0BD10F96958D31Ee0353Ac4F617D7c08323c97d9,624062509383587700000,124812501876717550000,624.0625093835878,124.81250187671755
0x0c22EfA4259297DDC30BC744695315ce83e58adD,325711126999545300000,65142225399909060000,325.7111269995453,65.14222539990905
0x0c8C84B804066fD8977A77C7B4302A5b8f58A29e,2.111703768056195e+21,422340753611239000000,2111.703768056195,422.340753611239
0x0CE56280BF51dC8211952C3522D4E1CE917319A6,12063136388399022000,2412627277679804400,12.063136388399021,2.4126272776798046
0x0dea1C278Fc9cA793e31FDfc893E38031d1C62E3,107485657843583940000,21497131568716788000,107.48565784358394,21.49713156871679
0x0dFBf3B041b2f318Dada1933c8d11f8613E4807E,36995862127890555000,7399172425578111000,36.995862127890554,7.399172425578111
0x0E6613a0FFdDb04D2E37E476949E744b5D9c8C7C,113689524695685070000,22737904939137016000,113.68952469568507,22.737904939137017
0x0F45888184E3C53D373a91C9C261683Bb49a6025,104219103040140480000,20843820608028094000,104.21910304014048,20.843820608028093
0x0f5aB2B1E8C8bd006998FBEf515513F9779f04f6,745175251219636600000,149035050243927300000,745.1752512196366,149.03505024392732
0x0F7594474Db81B82a80DE108044A837eA1E88EE0,43650059272431420000,8730011854486284000,43.65005927243142,8.730011854486284
0x0fD123C80dFbF028e293205D5b8D25451b4725F9,71079368538647920000,14215873707729584000,71.07936853864793,14.215873707729584
0x101361ce9ffbF82C95402212E81c76877f469C19,51494343536537240000,10298868707307448000,51.49434353653724,10.298868707307449
0x106eB003AC4B88643b64769Db1695b716B722428,134495179116627380000,26899035823325475000,134.49517911662738,26.899035823325473
0x10723501AE254d4a0757Bff7C0B284944Ddd47f1,835889493207444500,167177898641488900,0.8358894932074444,0.1671778986414889
0x10e16700d6fcB07B7556ECcF617DC0882E42e5ab,2651009189859355,530201837971871,0.002651009189859355,0.000530201837971871
0x1197f1D2b8B6FC2d2a799B6Cbf2eC2e14be550AE,6547631499213664000,1309526299842732800,6.547631499213664,1.3095262998427328
0x1332d99E6ea44C2904009cDcBF8CE215477ce102,19297078666341286000,3859415733268257300,19.297078666341285,3.8594157332682575
0x13703a9A9eff368a28976EbFdcd0283185839C26,132319472404845430000,26463894480969085000,132.31947240484544,26.463894480969085
0x13a658496632f1535Be70A7993181CD4590E978c,91586682297287700000,18317336459457540000,91.58668229728771,18.31733645945754
0x141aDc1feB573278a0C50c80EAF73c07DaE8FEB1,41150417737942990000,8230083547588598000,41.15041773794299,8.230083547588597
0x148F475519717621dC21779F7fC77f965c01eF74,3.3196979480616396e+21,663939589612327900000,3319.6979480616396,663.939589612328
0x14D61b17017530C52e42A50A9B1638C892A823Ad,20393354410373153000,4078670882074630700,20.393354410373153,4.078670882074631
0x14Fd64e687EA86ECE0EdC446275b1E0772F5a6bb,315783655833365250000,63156731166673050000,315.78365583336523,63.156731166673055
0x156c5f1A9B96aBb3Ba999F5a912FE10264e3Ff17,10544058537333813000,2108811707466762800,10.544058537333813,2.1088117074667627
0x15EAbDfffffB9234203aB1A67016AaE14D4D3CC4,329571665526909800000,65914333105381966000,329.57166552690984,65.91433310538197
0x1666A0C2fA768a92298D06d4D39fA2aEd151c90f,867130602330641000000,173426120466128200000,867.130602330641,173.4261204661282
0x16FA8FE586fAA4aEF3EE14A52E0e990e366B7fE9,101010093998043040000,20202018799608607000,101.01009399804303,20.202018799608606
0x1735A09531BCE3cCa43475F36A08be25035FB1b4,188757170355688800000,37751434071137760000,188.7571703556888,37.751434071137766
0x179087AbdE21dE85eFBB9195149dFb7b9E9eD758,13782638843714110000,2756527768742822000,13.782638843714109,2.756527768742822
0x18606745Cf9AB9C4aDA2ec1aeC2A526bb3764823,2.1146175880402908e+21,422923517608058160000,2114.6175880402907,422.92351760805815
0x1868979aF8aB86e0B15E9252D990bd62856C86CF,3939651405628656600,787930281125731300,3.9396514056286565,0.7879302811257314
0x18E870C3EAc9be4ccbF6D82F3D8f6Fba9f866f32,165791979020341480000,33158395804068295000,165.79197902034147,33.15839580406829
0x19C0270b3428649508c9Db2e317E13dce73CeE55,432116833328197300000,86423366665639460000,432.1168333281973,86.42336666563946
0x1A16627287e3658648E89D5604071ff8e77ff2f3,26118970272121790000,5223794054424358000,26.11897027212179,5.223794054424358
0x1a4AD9B395f081FB46c88094b3CBd3C967587EE7,536457984190880400000,107291596838176080000,536.4579841908804,107.29159683817608
0x1Ad9Af11D439EDc3A5c553f2fA4f85366e6db5d4,177060852983945760000,35412170596789150000,177.06085298394575,35.41217059678915
0x1B0a6d104406d87230C7D7bD527b76254E42e417,92732395205379960000,18546479041075995000,92.73239520537996,18.546479041075994
0x1BbdA66f7c35C0C032402FB8C08Ab2E7f536Aadb,35052736950396520000,7010547390079304000,35.05273695039652,7.010547390079304
0x1be6E4A5577390eD2882938DD19da519Eab43D12,59463435675884960000,11892687135176993000,59.46343567588496,11.892687135176994
0x1Ce99932fD278E00911814dC4bd403e1293d8ED2,176762544593146680000,35352508918629335000,176.76254459314669,35.35250891862933
0x1D1E7AbFFE36D3ccC84866FBcEc8Ac050AE19D1A,3287159210683098000,657431842136619600,3.287159210683098,0.6574318421366196
0x1DD705eCd60CD1778fC6c4a28113A21f1c9f319f,33837366567118713000,6767473313423743000,33.837366567118714,6.767473313423743
0x1ebdc74Fa34E03b6aDd433Bc61C7d99a0E35850c,293814671163091580000,58762934232618320000,293.8146711630916,58.76293423261832
0x1F845386287CCB4eF124d936F2e3205B4d79e27F,1.9905139518910885e+21,398102790378217700000,1990.5139518910885,398.10279037821766
0x1fAA15fa897DE99b66Fd62F1348a2EC2de5D536d,24273774445674200000,4854754889134840000,24.273774445674203,4.85475488913484
0x20144C31d380Bdc127dd76422A5627b41D4ccA1F,1544384291216547800,308876858243309600,1.5443842912165477,0.30887685824330957
0x20557147BdBc0D203dB8C5fd252AbA4385120Da7,424828069189086900000,84965613837817380000,424.8280691890869,84.96561383781739
0x2068B0B56d0a3dEB2C5493690A5B5349C257F59C,353155154851012740000,70631030970202550000,353.15515485101275,70.63103097020254
0x206d3122815Cc97c8B325ab8F521099A049b2705,2198036175997169700,439607235199433900,2.19803617599717,0.4396072351994339
0x21b1fEDbE2BCA19CfA2507ca8b6e14849002932d,89750495109231150000,17950099021846230000,89.75049510923115,17.950099021846228
0x21fEb61fC7308d024B00A6BFb54A499f2b21C109,90743350575345570000,18148670115069112000,90.74335057534556,18.148670115069113
0x22668bc75dEc80CE8CA07D1Dd58EB796A3A5f72D,137695523957116170000,27539104791423234000,137.69552395711617,27.539104791423235
0x22CA0eFEf53c326F36Bae641D3c3Fb9a0352D8fc,682107558233104400,136421511646620880,0.6821075582331044,0.1364215116466209
0x22cC36DcC3a02608d4C5D34fA120e4be6eE1a04e,953506762584817300000,190701352516963470000,953.5067625848172,190.70135251696345
0x22F30D847E2584773E3a18d5bf41468F5b0F1144,67760885518225050000,13552177103645010000,67.76088551822505,13.55217710364501
0x2301988a3500284322a63f6719f4c4F4c2200150,9510319909899600000,1902063981979920000,9.5103199098996,1.9020639819799199
0x23c2f0d3c045b8b381167392eebCF0F99E5d7400,18378573075140061000,3675714615028012000,18.37857307514006,3.6757146150280122
0x25206d7056E2603C9fb8401b67b384b7297EcfbE,43630714443787930000,8726142888757586000,43.63071444378793,8.726142888757586
0x2622F1B4e523A98190839D95115875e4cbbd9cfc,98570671661004620000,19714134332200923000,98.57067166100462,19.714134332200924
0x27682879b43690c95BcFa3F78A2FF912a9DC7b15,512,102.4,5.12e-16,1.0240000000000001e-16
0x27F8602E403B6EA18f8711A7858fa4a94ef3269b,316343842924067500000,63268768584813494000,316.3438429240675,63.26876858481349
0x28de7a05ab11185D569Fa7d50668E55edfD238b7,131072,26214.4,1.31072e-13,2.6214400000000003e-14
0x28F48A99b709E0233B9E1Fe95f07f650cC354D53,5316333622825603000,1063266724565120600,5.316333622825603,1.0632667245651206
0x29687b1886F42cC43Ce86881be9748840be3727e,594208476226422300000,118841695245284460000,594.2084762264224,118.84169524528446
0x297451526e0cB727f1569aa673DD4094Eb6Fbf59,206261320859041920000,41252264171808380000,206.26132085904192,41.252264171808385
0x299B67C4F4eb685837a19f713f4FEc1Bb556B8c3,33368705792893125000,6673741158578625000,33.368705792893124,6.673741158578625
0x29f9EBB1a66fDd342ac03511C6de392fad989E22,1.1630836863048153e+21,232616737260963040000,1163.0836863048153,232.61673726096305
0x2a1883DEf97B0791eE53971da3A10c153c7e9163,655697804860794700000,131139560972158940000,655.6978048607947,131.13956097215893
0x2a2970c8F0BFa769ff948Da7d09A54F1D491b0E0,34222753238974726000,6844550647794945000,34.222753238974725,6.844550647794945
0x2B4202251decf5b04166a13C141ad35BFa8564b9,198902880762314300000,39780576152462860000,198.90288076231428,39.780576152462864
0x2b53a6CF1Cbda94f09d8EaBffD61858A3b864E3C,702544128329389800000,140508825665877970000,702.5441283293899,140.50882566587796
0x2B58a836C15e66E6506f88E00075a57C118af6B1,23164923031766856000,4632984606353371000,23.164923031766854,4.6329846063533715
0x2bD22F5a3Ae3b1b45571b27307E2893017d67505,45937726508309365000,9187545301661873000,45.93772650830937,9.187545301661872
0x2c6c29B0cBA406aE2654435F28dC254c9A7183cE,38753158840402510000,7750631768080502000,38.75315884040251,7.750631768080502
0x2C7EE0f3A03Bb1e738150AB6C87C9f5Fc3074CF6,113923262430696440000,22784652486139290000,113.92326243069644,22.78465248613929
0x2CB59203B7c4A84E67E6De427B4DB37Ec3A6A13E,13410489315758696000,2682097863151739400,13.410489315758696,2.6820978631517396
0x2dC250f977A36DfD53759C3af8b77B676a53D265,341293413139800400000,68258682627960080000,341.2934131398004,68.25868262796008
0x2Dcb46d96115F2569F87665b865a1040F8beFD3e,1.0218071211346531e+21,204361424226930620000,1021.8071211346531,204.3614242269306
0x2E8053B08e9324e2b56bD3ef001A561919f69B1F,76297152780359500000,15259430556071900000,76.2971527803595,15.2594305560719
0x2E90F55566CCDEd26cf745a9420b2FAC3CD51C78,272064843886537280000,54412968777307455000,272.0648438865373,54.412968777307455
0x2ed7e6e0777416F54Fd4e08eD3d641121E819220,317218811658635200000,63443762331727040000,317.21881165863516,63.44376233172704
0x2Ee796bC889d4f264025E29059a31Bc852e1c434,61108698376421310000,12221739675284263000,61.10869837642131,12.221739675284264
0x2F2D986B1CEb49359004cD4F7A247BA4955627d7,1.186418477989144e+22,2.372836955978288e+21,11864.184779891439,2372.836955978288
0x306216825C42AE6eC54e106AaED95cDBE6F05F6f,16878391715797721000,3375678343159544300,16.878391715797722,3.3756783431595445
0x30A6F126720951db7fD9576a9C28ed6c2C8114d7,45345655909269620000,9069131181853923000,45.34565590926962,9.069131181853923
0x31a92754F5604e782D18CD97400F75A97EaB2454,319345696767000700000,63869139353400140000,319.34569676700073,63.869139353400136
0x3214D8226deF6e921AF4a9A9c8525CC2C0b5fbB4,188242728322680750000,37648545664536150000,188.24272832268076,37.64854566453615
0x323b8F19A377fF99b25F103cfE42b98d6DACc9eb,317753258687885100000,63550651737577010000,317.7532586878851,63.55065173757701
0x329f4435E0F22899b733756c71AA12C1004146B1,258396260567621960000,51679252113524390000,258.39626056762194,51.67925211352439
0x32aA32b06Fd0DEbA10FC80B8501EF8c536Ec1178,66083682741661390000,13216736548332278000,66.08368274166139,13.216736548332278
0x32ba5aA0e6b29E968056CC40594991B39a052B36,174494984097388200000,34898996819477640000,174.4949840973882,34.89899681947764
0x32C0F9E7296ee533fAA46492D5381E6946C29237,166727582.21882063,33345516.443764128,1.6672758221882064e-10,3.3345516443764126e-11
0x32E058242142eBcd532CC70A5C026EF9F8D3f38D,820247186172372600000,164049437234474520000,820.2471861723726,164.0494372344745
0x3303582162e742Dd1a55461DD827E05627473C51,184409840255989780000,36881968051197956000,184.40984025598976,36.88196805119796
0x3320F88719212DCA62B55E53B84d56EF0E594473,57197057377766110000,11439411475553223000,57.197057377766114,11.439411475553223
0x33808862af5C0819572A76A1ca798f8B29D6A2A2,931429808311689200,186285961662337860,0.9314298083116892,0.18628596166233785
0x338262315d7d4c6624f1FD32c19b01A6AAd521dc,208830948809245460000,41766189761849090000,208.83094880924546,41.76618976184909
0x34835e679e87A411df95c351AABc8252B3a935a7,649643255766264600000,129928651153252910000,649.6432557662646,129.9286511532529
0x34918E1D56eF29E14bf96edAb987E796326ebfDC,11006859620457144000,2201371924091428900,11.006859620457144,2.2013719240914287
0x35FF3a3A52494109470581D9f6BEfaB61b836FC9,3133460500944868,626692100188973.6,0.003133460500944868,0.0006266921001889736
0x36b46168269F4A0Bc05E6Bb933350f4F997467bC,79399458952518800000,15879891790503760000,79.3994589525188,15.879891790503759
0x36EA8a5C321415F6346514Da44901e949C734308,288686157561219650000,57737231512243930000,288.68615756121966,57.73723151224393
0x36F2426f5E7CD5a6B3947054E21C2E9bE10C4D6D,19360117406274654000,3872023481254931000,19.360117406274654,3.872023481254931
0x374a959181b487d6f56B4c2C73ecb43b78d71B5f,6.928876032685593e+21,1.3857752065371186e+21,6928.876032685593,1385.7752065371187
0x3777D4128bb36e0205631313c2455F377BFEb8fa,6476698564263102,1295339712852620.5,0.006476698564263102,0.0012953397128526204
0x377Ee615A5019E026706B6cA88CD4E5530394E68,93557078204126280000,18711415640825260000,93.55707820412628,18.71141564082526
0x37871dfa5C33d2974398d4a1c9AEcC87aeDCC897,823468510955020500000,164693702191004100000,823.4685109550205,164.6937021910041
0x37aF3fb44c389AbAFBF2062381e6b239511B67F3,64943160939304714000,12988632187860943000,64.94316093930472,12.988632187860944
0x38FB76bC051d1AaadC211D08c800f9a834317816,31528754121043024,6305750824208605,0.03152875412104302,0.006305750824208605
0x39A0259Fe787f7b3Fa3f5328E53d945C2F5fFB33,950975448739119200000,190195089747823850000,950.9754487391192,190.19508974782386
0x3a710e4F345cE8EB4C347eE35F87993df230aC1d,608730033119715300000,121746006623943050000,608.7300331197152,121.74600662394305
0x3A9fCBaA73bb854766028177c418E55A5fDb3819,76610213047178170000,15322042609435634000,76.61021304717816,15.322042609435634
0x3Aa875eCB6D2347b006A16553757dBae1E58b16e,36159321113416810000,7231864222683362000,36.15932111341681,7.231864222683362
0x3Af25EE5e23B098EE4c3CbE3a802C93A80FF00e2,1.902082344289694e+22,3.8041646885793877e+21,19020.823442896937,3804.1646885793875
0x3D4E614037a78ac784e3217fEcF709070bbF7FcC,35128641257425520,7025728251485104,0.03512864125742552,0.007025728251485104
0x3d7AFB0c5D7eA0e56AEC8Eb7da92c594b3F15B3F,243006869684680800000,48601373936936160000,243.0068696846808,48.601373936936156
0x3E0dC8E3Db5299e050eb3C35950c622006930A7d,169510953706845270000,33902190741369053000,169.51095370684527,33.902190741369054
0x3E242464AcD6cf77Fd4B018030c2c8487c800530,421420155232111560000,84284031046422320000,421.42015523211154,84.28403104642231
0x3ed3386Aa23D5286020d512335a1d8AD17dd6B0f,1.556365247262922e+21,311273049452584440000,1556.3652472629221,311.2730494525844
0x3F20bddB9D7459997589B48cD0D275C2a4A09Ad9,11230589326766350000,2246117865353270000,11.230589326766351,2.24611786535327
0x3FFE64Ca6e8AE9b1ea9F3E742447132d6b72131d,207429821322470300000,41485964264494055000,207.4298213224703,41.48596426449406
0x40653B497b8922bccf9107ae7a6364b7c3e0098a,394610596809280100000,78922119361856030000,394.61059680928014,78.92211936185603
0x406c0C92b5bB8E9b890e5bc7a33870a83a950EfB,59307750553287330000,11861550110657466000,59.30775055328733,11.861550110657467
0x407d9dB9E17aA9A144742717f02ec9A68849F27C,89519344947105630000,17903868989421126000,89.51934494710562,17.903868989421127
0x40b3A2eB33d469b295D935d7FD0f53c8e561321c,3.1127657050457663e+21,622553141009153300000,3112.7657050457665,622.5531410091533
0x40Ca4D7b09c97C2Ca0471b727A2fa0Fc6fE10875,479011028572621300000,95802205714524260000,479.0110285726213,95.80220571452426
0x40E400d0417BFf39C7a17d42c54319123d51BDDE,265301878340703350000,53060375668140670000,265.30187834070335,53.06037566814067
0x40F21f5BAf2Ec6B530bA71bEf2681C64Dd4192C2,42564294157625330000,8512858831525066000,42.564294157625326,8.512858831525065
0x41Db946c7fB249f5d2f38546b5c7BADbd557e763,4.602564925607054e+21,920512985121410800000,4602.564925607054,920.5129851214108
0x427955917757c794fd5f83B5E1446DC03AD3C07D,240315048949813400000,48063009789962680000,240.31504894981342,48.063009789962685
0x4346Aef8db5E94b35D21590064fB8B24ce1Eb0a2,11904845431322040000,2380969086264408000,11.904845431322041,2.380969086264408
0x43488E5cE3a76b96A5b6efB66A81Ca88DfBceE13,13023682070893494000,2604736414178699000,13.023682070893495,2.604736414178699
0x4354DF6Fa58eD7045319E425466C0daff9fB8fC5,59474496853004290000,11894899370600858000,59.47449685300429,11.894899370600857
0x436198d5DE79fFE114C94296235C01F4A96f14fD,1.8954905404337082e+21,379098108086741600000,1895.4905404337082,379.0981080867416
0x43660De97E7A00E563B5e954018267d296A87695,467400141011457340000,93480028202291460000,467.4001410114573,93.48002820229146
0x439639eAAF8c336a8d6cFc4ABA27b46f284FecE9,284930346115146970000,56986069223029390000,284.93034611514696,56.98606922302939
0x439B9fE30e0F5881cE396D0223F5176f8C2c067D,519518879693080760000,103903775938616150000,519.5188796930807,103.90377593861615
0x44202C5E0293548645312A2C1b6C83E5dc6DCAc8,259213095684246630000,51842619136849330000,259.21309568424664,51.84261913684933
0x4485F8419c745A61B0a89A4520b5BB666bD620c7,37475064509933680000,7495012901986736000,37.47506450993368,7.495012901986736
0x44BC122aF5452FD71E63BD18cfB89528f4BD2B4d,816251418690639100000,163250283738127830000,816.2514186906391,163.25028373812782
